kerndaten_id,uid,pid,tstamp,crdate,cruser_id,a0,a1,a2,a3,a5,a6,a7a,a7b,a8,a9a,a9b,a9c,a9d,a12a,a12aa,a12b,a12c,a12d,a12e,a12f,a12g,a12h,a12i,a13a,a13b,a13c,a13d,a14a,a14aa,a14b,a14ba,a15a,a15aa,a15b,a15ba,a16a,a16b,a16ba,a17,a18,a19,a20,a21,a22,a23,a24a,a24b,a25,a25a_a,a25a,a25ab,a25ac,a25b,a25c,a26,a27,a28,a25aa,c1,c2,f1,f2a,f2b,f3a,f3b,f4,f5,f6,f7,f8,f9,QID
137,20,1,1427577999,1427577999,1,(257) Deutsche_22,"Anatomie, Anthropologie",AIG,022,,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,,<i>Homo sapiens</i>,"Mensch
",,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Göttingen [Drakenberg, OT Roringen], Braunschweig district - Niedersachsen - Deutschland - Europe - World","51° 32\' 00\'\' N, 009° 57\' 00\'\' E",tgn:700524,,,,,,"Murray, ? (????-????)",,1834-01-01,1834-12-31,vermutlich Geschenk,,,,,,,nein,,,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,,,0,2,"Krt. Nr. 22; Deutsche, 22); Bl. 1834; d. Dr. Murray; v. Drakenberge b. Rohringen, Gött.; alte Sign.: 257
","L. Numberger-Thuy, M. Schultz, A. Gehler",2011-08-29,A. Gehler,2015-03-28,,,,,,,Q4655
138,20,1,1427578026,1427578026,1,(258) Deutsche_23,"Anatomie, Anthropologie",AIG,023,258,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Göttingen [Drakenberg, OT Roringen], Braunschweig district - Niedersachsen - Deutschland - Europe - World","51° 32\' 00\'\' N, 009° 57\' 00\'\' E",tgn:700524,,,,,,"Murray, ? (????-????)",,1834-01-01,1834-12-31,vermutlich Geschenk,,,,,,,nein,,,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,,,0,3,"Krt. Nr. 23; Deutsche, 23); Bl. 1834; d. Dr. Murray; v. Drakenberge b. Rohringen, Gött.; alte Sign.: 258
","L. Numberger-Thuy, M. Schultz, A. Gehler",2011-08-30,A. Gehler,2015-03-28,,,,,,,Q4653
139,20,1,1405801721,1405801721,1,(259) Deutsche_24,"Anatomie, Anthropologie",AIG,024,259,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,,<i>Homo sapiens</i>,"Mensch
",,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Göttingen, Braunschweig district - Niedersachsen - Deutschland - Europe - World","51° 32\' 00\'\' N, 009° 57\' 00\'\' E",tgn:700524,,,,,,,,1780-01-01,1780-12-31,unbekannt,,,,,,,nein,,,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,,,0,2,"Krt. Nr. 24; Deutsche, 24); Bl. 1780; Ort: Göttingen; alte Sign.: 259
","L. Numberger-Thuy, M. Schultz, A. Gehler",2011-08-29,A. Gehler,2014-07-19,,,,,,,Q4654
411,20,1,1412760289,1412760289,1,Mensch (Deutscher) [Schädel],"Anatomie, Anthropologie",AIG,331,29; 138; 230; 5,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Deutscher,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,aus dem Hannoverschen,,,tgn:7013260,,,,,,,,,unbekannt,,,,,Spengel (1877): 2f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Krt. Nr. 331; Deutscher (männl.), a); Bl.; Ort: Hannover; alte Sign.: 230","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-07-30,A. Gehler,2014-10-08,,,,,,,Q4736
925,27,1,1441376942,1441376942,5,"Mensch (Deutscher, J. L. v. Mosheim) [Schädel]","Anatomie, Anthropologie",AIG,334,235; 65,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Göttingen, Braunschweig district - Niedersachsen - Deutschland - Europe - World","51° 32\' 00\'\' N, 009° 57\' 00\'\' E",tgn:700524,,,,,,"Osiander, Friedrich Benjamin (1759-1822) ?",cnp01270140,,,unbekannt,,,Hinweis auf Blumenbach nur durch Spengel (1877),,Spengel (1877): 10f ,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt.Nr.334
Deutscher,f)
(nicht lesbar)
alte Sign.:235
Karl Fried ? Osiander [sekundär hinzugefügt]","A. Gehler, N. Schäfer",2014-03-13,N. Schäfer,2015-09-04,,,,,,,Q4659
410,20,1,1412106211,1412106211,1,Mensch (Deutsche) [Schädel],"Anatomie, Anthropologie",AIG,336,30; 139; 231; 6,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Deutsche; Femin.,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,,,,tgn:7013260,,,,,,,,,unbekannt,,,,,,,nein,,,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,,,0,3,"Krt. Nr. 336; Deutsche, b); Bl.; Ort: Hannover; alte Sign.: 231
","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-04-23,A. Gehler,2014-09-30,,,,,,,Q4658
143,20,1,1412105824,1412105824,1,(234) Deutscher_b_fraglich BLB,"Anatomie, Anthropologie",AIG,346,234; 1,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Deutscher_b,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Braunschweig, Niedersachsen - Deutschland - Europe - World","52° 15\' 00\'\' N, 010° 30\' 00\'\' E",tgn:100219,,,,,,,,,,,,,,,,,nein,,,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,,,0,3,"Krt. Nr. 346; Deutscher, b); Ort: Braunschweig; alte Sign.; 234
","L. Numberger-Thuy, M. Schultz, A. Gehler",2011-09-14,A. Gehler,2014-09-30,,,,,,,Q4669
412,20,1,1414773341,1414773341,1,Mensch (Niederländer) [Schädel],"Anatomie, Anthropologie",AIG,348,33a; 143; 269; 92,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächter Bataver; Batavi Genuini,<i>Homo sapiens</i>,Mensch,Holländer,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Marken, Flevoland - Nederland - Europe - World","52° 27\' 00\'\' N, 005° 07\' 00\'\' E",tgn:100806,,,,,,"Prins, ? (????-????)",,1810-01-01,1810-12-31,vermutlich Geschenk,,,,,"00098: 8;
Spengel (1877): 16f
","00098: Taf. 63
",nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Krt. Nr. 348; Holländer, b); Bl. 1810; durch Dr. Prins aus Amsterdam; Ort: Ins. Marken; alte Sign.: 269; (Hinweis auf Bl. Decas VII, 63) ""Der Berühmte Batavus germinus, über den wegen Neandertalähnlichkeit eine große Literatur enstanden ist""
","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-04-23,A. Gehler,2014-10-31,,,,,,,Q4660
144,27,1,1441377232,1441377232,5,Mensch (Niederländer) [Schädel],"Anatomie, Anthropologie",AIG,349,33aa; 143; 270; 91,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächter Bataver; Batavi genuini,<i>Homo sapiens</i>,Mensch,Holländer,,rezent,rezent,,,,,,,,,"Marken, Flevoland - Nederland - Europe - World","52° 27\' 00\'\' N, 005° 07\' 00\'\' E",tgn:100806,,,,,,"Prins, ? (????-????)",,1810-01-01,1810-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 16f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Text der Karteikarte:
Krt. Nr. 349
Holländer, c)
Bl. 1810
durch Dr. Prins
Ort: Insel Marken
alte Sign.: 270
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-09-14,N. Schäfer,2015-09-04,,,,,,,Q4665
413,20,1,1414764896,1414764896,1,Mensch (Niederländer) [Schädel],"Anatomie, Anthropologie",AIG,350,33alpha; 271,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächter Bataver,<i>Homo sapiens</i>,Mensch,Holländer,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Marken, Flevoland - Nederland - Europe - World","52° 27\' 00\'\' N, 005° 07\' 00\'\' E",tgn:100806,,,,,,"Crull, Wolter Hendrik (1784-1816)",cnp01266217,,,vermutlich Geschenk,,,"weitere Beteteiligte Donatoren:
van Swinderen, Theodorus;
Kuyper, Steringa",,Spengel (1877): 16f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Krt. Nr. 350; Holländer, d); Bl.; durch … (?); Ort: Insel Marken; alte Sign.: 271
","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-04-23,A. Gehler,2014-10-31,,,,,,,Q4663
416,20,1,1414772840,1414772840,1,Mensch (Niederländer) [Schädel],"Anatomie, Anthropologie",AIG,351,33beta; 146; 272; 95,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächter Bataver,<i>Homo sapiens</i>,Mensch,Holländer,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Marken, Flevoland - Nederland - Europe - World","52° 27\' 00\'\' N, 005° 07\' 00\'\' E",tgn:100806,,,,,,"Crull, Wolter Hendrik (1784-1816)",cnp01266217,,,vermutlich Geschenk,,,"weitere Beteteiligte Donatoren:
van Swinderen, Theodorus;
Kuyper, Steringa",,Spengel (1877): 16f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Krt. Nr. 351; Holländer, e); Bl.; duchr …?; Ort: Insel Marken; alte Sign.: 272
","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-04-23,A. Gehler,2014-10-31,,,,,,,Q4664
152,27,1,1441377561,1441377561,5,Mensch (Niederländer) [Schädel],"Anatomie, Anthropologie",AIG,352,33gamma; 147; 273; 96,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächter Bataver,<i>Homo sapiens</i>,Mensch,Holländer,,rezent,rezent,,,,,,,,,"Urk, Flevoland - Nederland - Europe - World","52° 40\' 00\'\' N, 005° 35\' 00\'\' E",tgn:104816,,,,,1817-12-31,"Crull, Wolter Hendrik (1784-1816)",cnp01266217,,1817-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,"weitere Beteteiligte Donatoren:
van Swinderen, Theodorus;
Kuyper, Steringa",,Spengel (1877): 16f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 352
Holländer, f)
durch.....?;
Bl.
Insel Urk
alte Sign.: 273
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-09-26,N. Schäfer,2015-09-04,,,,,,,Q4667
417,20,1,1414773095,1414773095,1,Mensch (Niederländerin) [Schädel],"Anatomie, Anthropologie",AIG,353,33delta; 148; 274; 94,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächte Bataverin,<i>Homo sapiens</i>,Mensch,Holländerin,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Urk, Flevoland - Nederland - Europe - World","52° 40\' 00\'\' N, 005° 35\' 00\'\' E",tgn:104816,,,,,,"Crull, Wolter Hendrik (1784-1816)",cnp01266217,,,vermutlich Geschenk,,,"weitere Beteteiligte Donatoren:
van Swinderen, Theodorus;
Kuyper, Steringa",,Spengel (1877): 16f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Krt. Nr. 353; Holländer (fem.), g); Bl.; durch … ? Ins. Urken; alte Sign.: 274
","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-04-23,A. Gehler,2014-10-31,,,,,,,Q4662
418,20,1,1414773240,1414773240,1,Mensch (Niederländer) [Schädel],"Anatomie, Anthropologie",AIG,354,33epsilon; 149; 275; 93,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächter Bataver,<i>Homo sapiens</i>,Mensch,Holländer,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Schokland, Flevoland - Nederland - Europe - World","52° 38` 3`` N
 5° 46` 40`` E
 ",,,,,,,"Crull, Wolter Hendrik (1784-1816)",cnp01266217,,,vermutlich Geschenk,,,"weitere Beteteiligte Donatoren:
van Swinderen, Theodorus;
Kuyper, Steringa",,Spengel (1877): 16f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Krt. Nr. 354; Holländer, h); Bl.; durch … ?; Ort: Insel Shokland; alte Sign.: 275
","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-04-23,A. Gehler,2014-10-31,,,,,,,Q4661
41,27,1,1466694628,1466694628,5,Mensch (Niederländer) [Schädel],"Anatomie, Anthropologie",AIG,356,3a; 33; 142; 268; 90; 120 [prüfen],1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Holländer; Batavi,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,,,,,,,,,"Wolff, Gisbert Jacob (1770-1804)",,1790-01-01,1790-12-31,Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,"Dissertation Blumenbach (deutsche Ausgabe, 1798,  Verzeichnis, S. 7, Nr. 33);
Spengel (1877): 16f

",,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Holländer, Blumenbach Sammlung Nr. 356 (268); übermittelt durch Dr. Wolff in Utrecht 1790
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-05-30,N. Schäfer,2016-06-23,,,,,,,Q4670
419,20,1,1481126113,1481126113,1,Mensch (Däne) [Schädel],"Anatomie, Anthropologie",AIG,358,40; 12; 288; 75,1,"Mammalia: Hominidae: Homo
","Säugetiere: Menschenaffen: Menschen
",,"<i>Homo sapiens</i>
","Mensch
",,,rezent,rezent,,,,,,,,,"Seeland, Danmark - Europe - World",,tgn:700361,,,,,,"Bozenhard, Emanuel (1748-1799)",cnp00964118,1792-01-01,1792-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 12f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Krt. Nr. 358; Däne l); Bl. 1792; durch Gen.-Konsul Bozenhard in Kopenhagen; Ort: aus einem cimbrischen Grabe auf Seeland; alte Sign.: 288
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer
",2012-04-24,N. Schäfer,2016-11-07,,"Cod. Ms. Blumenbach I, Nr. 4: 3",,,,,Q4666
420,20,1,1396366035,1396366035,1,Mensch (Däne) [Unterkieferfragment],"Anatomie, Anthropologie",AIG,359,289,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Dänemark, Europe - World","56° 00\' 00\'\' N, 010° 00\' 00\'\' E",tgn:100006,,,,,,"Münter, Friedrich Christian Karl Heinrich (1761-1830)",cnp00833000,,,vermutlich Geschenk,,,,,,,nein,,,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"wohl nicht in handschriftlichen Katalogen, nicht bei Spengel (1877);
Krt. Nr. 359; Däne 2); Bl.; Bisch. Munter; Sign.: 289
","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-04-24,A. Gehler,2014-04-01,,,,,,,Q4681
34,27,1,1441378871,1441378871,5,Mensch (Norweger) [Schädel],"Anatomie, Anthropologie",AIG,360,290; 74,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Norweger,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"[Guldbrandstal] Norwegen, Europe - World","62° 00\' 00\'\' N, 010° 00\' 00\'\' E",tgn:100008,,,,,,"Ibsen, Ib Pedersen (1801-1862)",,,,vermutlich Ankauf,1840 (aus Privatsammlung Blumenbachs),,"Identifikation Ibsen durch dänische Wikipedia und Eintrag in Spengel (1877) ""Prosektor Dr. Ibsen aus Kopenhagen""",,Spengel (1877): 12f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Norweger Blumenbach Sammlung Nr. 360 (290); übermittelt durch Dr. Ibsen in Kopenhagen, Guldbrandsthal
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-05-29,N. Schäfer,2015-09-04,,,,,,,Q4772
926,20,1,1396365675,1396365675,1,Mensch (Däne) [Schädel],"Anatomie, Anthropologie",AIG_Vitrine,366,287; 76,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Däne,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,,,,,,,,,"Freudenthal, ? (???-???)",,,,unbekannt,,,,,Spengel (1877): 12f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,,,,"A. Gehler
",2014-03-13,A. Gehler,2014-04-01,,,,,,,Q4668
